"ID","MONTHS_IN_BUSINESS","OPERATOR_TYPE","EMPLOYEE_TYPE","EMPLOYEE_COUNT","NUM_ACCOUNTS_SERVED","SECTOR","CREDIT_TERM_REQUESTED","LOCATIONS_NUMBER_SERVICED","OWN_REALTY","CAPITAL_GAIN","CAPITAL_LOSS","CONTRACTS_AWARDED","NATIVE_COUNTRY"
292353,26,"Private","7th-8th",4,6,"Machine-op-inspct","3",3,"Y",0,0,40,"United-States"
304570,45,"Private","12th",8,6,"Machine-op-inspct","3",4,"Y",0,0,40,"?"
180296,32,"Private","Some-college",10,1,"Adm-clerical","18",1,"N",0,0,40,"United-States"
361487,22,"Private","HS-grad",9,5,"Craft-repair","6",1,"Y",0,0,40,"United-States"
218490,39,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,1848,40,"United-States"
231777,63,"Self-emp-not-inc","Bachelors",13,5,"Transport-moving","6",1,"Y",0,0,40,"United-States"
189832,23,"Private","Assoc-acdm",12,5,"Transport-moving","18",1,"N",0,0,40,"United-States"
232308,61,"Private","10th",6,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
33308,31,"Regional","Assoc-voc",11,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
333677,25,"Private","9th",5,6,"Machine-op-inspct","3",1,"Y",0,0,45,"United-States"
170651,33,"Private","HS-grad",9,5,"Other-service","12",1,"N",1055,0,40,"United-States"
343403,39,"Private","HS-grad",9,6,"Sales","24+",1,"N",0,0,36,"United-States"
166386,53,"Private","Bachelors",13,6,"Machine-op-inspct","24+",4,"N",0,0,40,"China"
48099,26,"Global","Bachelors",13,5,"Exec-managerial","6",1,"N",0,0,40,"United-States"
143062,21,"Private","Some-college",10,5,"Other-service","12",1,"Y",0,0,32,"United-States"
104704,18,"Private","HS-grad",9,5,"Adm-clerical","12",2,"Y",0,0,40,"United-States"
30497,34,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",15024,0,60,"United-States"
174325,44,"Regional","Masters",14,6,"Prof-specialty","3",2,"Y",7688,0,40,"United-States"
286675,31,"Private","HS-grad",9,1,"Craft-repair","12",1,"Y",0,0,50,"United-States"
59474,44,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
378384,42,"Private","Prof-school",15,6,"Prof-specialty","3",1,"Y",0,1902,60,"United-States"
245842,43,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",0,0,44,"Mexico"
274222,33,"Private","Bachelors",13,6,"Other-service","3",4,"Y",7688,0,38,"United-States"
342575,21,"Private","Some-college",10,5,"Sales","12",2,"N",0,0,30,"United-States"
206051,30,"Private","HS-grad",9,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
234213,55,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,60,"United-States"
145189,57,"Private","Some-college",10,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
233490,37,"Private","HS-grad",9,5,"Farming-fishing","6",1,"Y",0,0,50,"United-States"
344129,32,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
171315,62,"Self-emp-not-inc","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,60,"United-States"
181485,31,"Self-emp-not-inc","Bachelors",13,5,"Sales","6",2,"Y",0,0,40,"United-States"
255412,51,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,50,"France"
262409,37,"Private","Masters",14,1,"Exec-managerial","18",1,"N",0,213,45,"United-States"
199590,45,"Private","5th-6th",3,6,"Transport-moving","3",1,"Y",0,0,38,"Mexico"
84726,47,"Private","Some-college",10,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
226883,31,"?","HS-grad",9,1,"?","12",1,"Y",0,0,75,"United-States"
184335,75,"Self-emp-not-inc","11th",7,6,"Exec-managerial","3",1,"Y",0,0,30,"United-States"
102025,43,"Private","Masters",14,6,"Prof-specialty","3",3,"Y",0,0,50,"United-States"
183898,39,"Private","Assoc-acdm",12,6,"Craft-repair","3",1,"Y",7688,0,60,"Germany"
55291,30,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
150025,27,"Private","5th-6th",3,5,"Handlers-cleaners","9",1,"Y",0,0,40,"Guatemala"
100584,44,"Private","HS-grad",9,6,"Machine-op-inspct","3",5,"Y",0,0,40,"United-States"
181755,53,"State","Masters",14,1,"Prof-specialty","6",1,"N",0,0,35,"United-States"
150528,40,"Private","Bachelors",13,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
107277,18,"Private","11th",7,5,"Sales","12",1,"N",0,0,20,"United-States"
247205,33,"Private","Bachelors",13,6,"Protective-serv","3",2,"Y",0,0,40,"England"
291979,20,"Private","HS-grad",9,5,"Sales","12",1,"Y",0,0,40,"United-States"
270985,38,"Private","Some-college",10,6,"Exec-managerial","3",2,"Y",0,0,50,"United-States"
62605,48,"Private","HS-grad",9,1,"Adm-clerical","6",1,"N",0,0,35,"United-States"
176863,46,"Self-emp-not-inc","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
53197,51,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
267776,35,"Self-emp-not-inc","HS-grad",9,5,"Other-service","9",1,"N",0,0,30,"United-States"
308205,24,"Private","7th-8th",4,5,"Handlers-cleaners","9",1,"Y",0,0,40,"Mexico"
306383,30,"Private","Some-college",10,1,"Handlers-cleaners","6",1,"Y",0,0,50,"United-States"
35494,70,"Private","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,30,"United-States"
291968,26,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,44,"United-States"
80933,34,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,1672,40,"United-States"
271828,46,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
121993,70,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,5,"United-States"
31023,37,"State","Some-college",10,6,"Other-service","3",1,"Y",0,0,40,"United-States"
36425,36,"Self-emp-not-inc","Some-college",10,1,"Sales","18",1,"N",0,0,35,"United-States"
407684,23,"Private","9th",5,5,"Machine-op-inspct","9",1,"N",0,0,40,"Mexico"
241895,28,"Private","HS-grad",9,6,"Sales","3",1,"Y",0,1628,40,"United-States"
158555,44,"Self-emp-not-inc","Some-college",10,6,"Exec-managerial","3",1,"Y",0,0,50,"United-States"
140363,58,"Private","HS-grad",9,1,"Machine-op-inspct","6",1,"Y",3325,0,30,"United-States"
123429,53,"Private","Some-college",10,6,"Exec-managerial","3",1,"Y",0,0,60,"United-States"
40060,23,"Private","Some-college",10,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
290286,26,"Private","HS-grad",9,5,"Craft-repair","6",2,"Y",0,0,40,"United-States"
249271,21,"?","Some-college",10,6,"?","3",1,"Y",0,0,40,"United-States"
106169,34,"State","Masters",14,1,"Prof-specialty","6",1,"N",0,0,50,"United-States"
76487,43,"Private","11th",7,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
437994,22,"Private","Some-college",10,5,"Other-service","9",2,"Y",0,0,20,"United-States"
113555,41,"Private","Some-college",10,6,"Craft-repair","3",5,"Y",7298,0,50,"United-States"
160120,36,"Private","HS-grad",9,6,"Adm-clerical","3",4,"Y",0,0,40,"Vietnam"
343079,41,"State","Bachelors",13,6,"Prof-specialty","24+",1,"N",0,1740,20,"United-States"
406662,27,"Private","HS-grad",9,5,"Adm-clerical","6",1,"Y",4416,0,40,"United-States"
37618,42,"Self-emp-not-inc","Some-college",10,6,"Farming-fishing","3",1,"Y",0,0,60,"United-States"
114158,27,"Private","Assoc-voc",11,5,"Adm-clerical","12",1,"N",0,0,35,"United-States"
115562,41,"Private","HS-grad",9,1,"Protective-serv","12",1,"Y",0,0,40,"United-States"
353994,32,"Private","Bachelors",13,6,"Exec-managerial","9",4,"N",0,0,40,"China"
344891,21,"Private","Some-college",10,5,"Adm-clerical","12",4,"Y",0,0,20,"United-States"
286750,44,"Private","Bachelors",13,6,"Exec-managerial","3",2,"Y",0,0,50,"United-States"
194197,29,"Private","Bachelors",13,5,"Exec-managerial","12",1,"Y",0,0,40,"United-States"
206599,19,"Self-emp-not-inc","Some-college",10,5,"Other-service","12",1,"N",0,0,22,"United-States"
596776,21,"State","Some-college",10,5,"Adm-clerical","12",1,"Y",0,0,40,"Guatemala"
56841,46,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
112561,38,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,55,"United-States"
147110,43,"Private","Some-college",10,5,"Adm-clerical","18",1,"Y",0,0,48,"United-States"
175339,54,"Self-emp-inc","HS-grad",9,6,"Sales","3",1,"Y",0,0,50,"United-States"
234901,38,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,1977,60,"United-States"
298133,18,"?","Some-college",10,5,"?","12",1,"Y",0,0,40,"United-States"
217083,50,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,40,"United-States"
97757,30,"Private","Assoc-voc",11,6,"Prof-specialty","24+",1,"N",0,0,36,"United-States"
151868,30,"Private","9th",5,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
25864,28,"State","HS-grad",9,5,"Exec-managerial","18",5,"N",0,0,35,"United-States"
109419,26,"Private","Assoc-voc",11,5,"Adm-clerical","6",1,"N",0,0,45,"United-States"
203070,37,"Global","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,43,"United-States"
107843,32,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",5178,0,50,"United-States"
264544,64,"Regional","Masters",14,6,"Prof-specialty","24+",1,"N",0,0,5,"United-States"
148644,18,"Private","HS-grad",9,5,"Sales","12",1,"N",0,0,28,"United-States"
125762,30,"Private","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,30,"United-States"
53606,36,"?","Assoc-voc",11,6,"?","24+",1,"N",3908,0,8,"United-States"
193741,18,"Private","11th",7,5,"Other-service","9",2,"Y",0,0,30,"United-States"
588905,27,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
115613,49,"Private","9th",5,6,"Other-service","3",1,"Y",0,0,40,"United-States"
222374,46,"Regional","HS-grad",9,6,"Other-service","3",1,"Y",0,0,43,"United-States"
185359,37,"Private","HS-grad",9,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
173647,30,"Private","Some-college",10,1,"Transport-moving","6",1,"Y",0,0,40,"United-States"
31166,29,"Private","HS-grad",9,1,"Prof-specialty","6",3,"N",0,0,30,"Germany"
517995,22,"?","HS-grad",9,5,"?","12",1,"Y",0,0,40,"Mexico"
189027,25,"Self-emp-not-inc","HS-grad",9,6,"Farming-fishing","3",1,"Y",0,0,30,"United-States"
296125,38,"Private","HS-grad",9,4,"Priv-house-serv","18",2,"N",0,0,30,"United-States"
640383,32,"?","Bachelors",13,1,"?","18",1,"N",0,0,40,"United-States"
334291,35,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
318450,56,"Private","Masters",14,6,"Adm-clerical","3",1,"Y",0,0,80,"United-States"
174163,29,"Private","Some-college",10,1,"Exec-managerial","6",1,"N",0,0,40,"United-States"
119721,41,"Private","HS-grad",9,6,"Tech-support","3",1,"Y",0,0,40,"United-States"
142719,47,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
162593,23,"Private","Bachelors",13,5,"Adm-clerical","6",4,"N",0,0,40,"United-States"
236852,46,"Self-emp-not-inc","Bachelors",13,6,"Sales","3",1,"Y",0,0,45,"United-States"
154863,28,"State","HS-grad",9,5,"Protective-serv","9",2,"Y",0,1876,40,"United-States"
168894,39,"Private","Bachelors",13,1,"Adm-clerical","18",1,"N",0,0,20,"United-States"
344920,42,"Self-emp-not-inc","Some-college",10,6,"Farming-fishing","24+",1,"N",0,0,50,"United-States"
33355,39,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",7298,0,48,"United-States"
196782,68,"?","7th-8th",4,6,"?","3",1,"Y",0,0,30,"United-States"
291518,37,"Self-emp-inc","Bachelors",13,6,"Craft-repair","3",1,"Y",15024,0,55,"United-States"
170244,57,"Private","Prof-school",15,5,"Prof-specialty","6",1,"N",0,0,40,"United-States"
369549,22,"Private","Some-college",10,5,"Other-service","6",2,"N",0,0,30,"United-States"
23438,24,"Private","Assoc-voc",11,5,"Adm-clerical","6",1,"Y",0,0,30,"United-States"
202673,19,"Private","Some-college",10,5,"Handlers-cleaners","12",1,"Y",0,0,50,"United-States"
171780,55,"Private","Assoc-acdm",12,1,"Sales","18",2,"N",0,0,30,"United-States"
264503,37,"State","HS-grad",9,6,"Protective-serv","3",1,"Y",0,0,40,"United-States"
244341,37,"State","Some-college",10,5,"Adm-clerical","18",2,"N",0,0,40,"United-States"
209109,28,"Private","Bachelors",13,6,"Other-service","3",1,"Y",0,0,50,"United-States"
187392,27,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,40,"United-States"
119578,40,"Regional","Bachelors",13,5,"Prof-specialty","18",1,"N",0,0,20,"United-States"
195105,51,"Private","HS-grad",9,1,"Priv-house-serv","12",1,"N",0,0,40,"United-States"
101752,52,"Private","Assoc-voc",11,6,"Transport-moving","3",1,"Y",0,0,56,"United-States"
95825,74,"?","Some-college",10,0,"?","6",1,"N",0,0,3,"United-States"
362654,49,"Self-emp-inc","Some-college",10,6,"Exec-managerial","3",1,"Y",15024,0,50,"United-States"
29810,20,"?","Some-college",10,5,"?","12",1,"N",0,0,40,"United-States"
77332,40,"Global","Some-college",10,1,"Adm-clerical","6",1,"N",0,0,50,"United-States"
87518,80,"Private","Some-college",10,5,"Prof-specialty","6",1,"Y",0,1816,60,"United-States"
113324,63,"Private","Some-college",10,6,"Protective-serv","3",1,"Y",0,0,40,"United-States"
96299,63,"Private","HS-grad",9,1,"Transport-moving","18",1,"Y",0,0,45,"United-States"
237729,51,"Private","Some-college",10,1,"Adm-clerical","18",1,"N",0,0,40,"United-States"
200973,23,"Private","HS-grad",9,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
212456,66,"Self-emp-not-inc","HS-grad",9,0,"Craft-repair","6",1,"Y",0,0,20,"United-States"
131568,33,"Self-emp-not-inc","HS-grad",9,6,"Sales","3",1,"Y",0,0,66,"United-States"
185859,49,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,43,"United-States"
231981,20,"Private","Some-college",10,5,"Transport-moving","6",1,"Y",0,0,32,"United-States"
117963,33,"Self-emp-inc","Assoc-acdm",12,6,"Exec-managerial","3",1,"Y",0,1887,60,"United-States"
78172,26,"Private","Some-college",10,3,"Protective-serv","3",1,"Y",0,0,40,"United-States"
164135,52,"Private","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,50,"United-States"
171216,33,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,50,"United-States"
140664,47,"Private","Bachelors",13,1,"Sales","6",1,"Y",0,0,45,"United-States"
249277,23,"Private","HS-grad",9,5,"Exec-managerial","12",2,"Y",0,0,75,"United-States"
117847,53,"Global","Assoc-acdm",12,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
52372,19,"Private","Some-college",10,5,"Other-service","12",1,"Y",0,0,20,"United-States"
95806,26,"Global","Some-college",10,5,"Craft-repair","6",1,"Y",3325,0,40,"United-States"
137428,53,"Private","7th-8th",4,6,"Transport-moving","3",1,"Y",0,0,60,"United-States"
169047,65,"Private","HS-grad",9,5,"Machine-op-inspct","6",1,"Y",0,0,10,"United-States"
339168,68,"Private","Bachelors",13,6,"Transport-moving","3",1,"Y",0,0,30,"United-States"
504725,30,"Private","10th",6,5,"Sales","9",1,"Y",0,0,18,"Guatemala"
132870,28,"Private","11th",7,6,"Craft-repair","3",1,"Y",0,0,45,"United-States"
135840,54,"State","10th",6,6,"Protective-serv","3",1,"Y",0,0,45,"United-States"
35644,30,"Private","HS-grad",9,5,"Other-service","12",1,"Y",0,0,10,"United-States"
198148,22,"Private","Some-college",10,5,"Adm-clerical","12",1,"Y",0,0,50,"United-States"
220098,25,"Private","HS-grad",9,5,"Other-service","12",1,"Y",0,0,30,"United-States"
262515,19,"Private","11th",7,5,"Other-service","9",1,"Y",0,0,20,"United-States"
423863,19,"?","Some-college",10,5,"?","12",1,"N",0,0,35,"United-States"
111567,32,"Global","Prof-school",15,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
194096,23,"Private","Bachelors",13,5,"Exec-managerial","12",1,"N",0,0,40,"United-States"
420917,51,"State","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,45,"United-States"
197871,25,"Private","Some-college",10,6,"Sales","3",1,"Y",0,0,44,"United-States"
253116,46,"State","Bachelors",13,5,"Prof-specialty","6",2,"N",0,0,40,"United-States"
206535,38,"Private","Some-college",10,1,"Tech-support","18",1,"N",0,0,50,"United-States"
70447,26,"Regional","HS-grad",9,6,"Protective-serv","3",4,"Y",0,0,40,"United-States"
201217,46,"Private","HS-grad",9,1,"Prof-specialty","6",1,"N",0,0,40,"United-States"
209970,25,"Private","Bachelors",13,5,"Prof-specialty","6",1,"N",0,0,40,"United-States"
196745,20,"Private","Some-college",10,5,"Other-service","12",1,"N",594,0,16,"United-States"
175262,29,"State","Masters",14,6,"Prof-specialty","9",1,"Y",0,0,35,"United-States"
304955,51,"Self-emp-inc","Masters",14,6,"Exec-managerial","3",1,"Y",0,0,50,"United-States"
181265,40,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,52,"United-States"
200973,24,"Private","Some-college",10,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
37440,24,"Self-emp-not-inc","Bachelors",13,5,"Farming-fishing","18",1,"Y",0,0,50,"United-States"
395170,31,"Private","Assoc-voc",11,6,"Other-service","24+",5,"N",0,0,24,"Mexico"
32385,54,"?","HS-grad",9,1,"?","6",1,"N",0,0,30,"United-States"
353213,34,"Private","Assoc-acdm",12,4,"Craft-repair","6",1,"Y",0,0,60,"United-States"
38619,19,"Private","Some-college",10,5,"Farming-fishing","12",1,"Y",0,0,66,"United-States"
177711,21,"Private","HS-grad",9,5,"Transport-moving","12",2,"Y",0,0,40,"United-States"
190761,21,"Private","10th",6,6,"Farming-fishing","3",1,"Y",0,0,70,"United-States"
27776,23,"Private","Some-college",10,6,"Transport-moving","3",1,"Y",0,0,24,"United-States"
470663,37,"Global","Some-college",10,5,"Craft-repair","6",1,"Y",0,0,40,"United-States"
71738,40,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,0,46,"United-States"
74156,57,"Private","HS-grad",9,6,"Other-service","3",1,"Y",0,0,30,"United-States"
202467,48,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,1485,40,"United-States"
123983,24,"Private","11th",7,6,"Transport-moving","3",4,"Y",0,0,40,"Vietnam"
193494,43,"Private","Some-college",10,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
169886,32,"?","Bachelors",13,5,"?","6",1,"N",0,0,20,"?"
130571,40,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,40,"United-States"
90363,52,"Self-emp-inc","Prof-school",15,6,"Prof-specialty","3",1,"Y",99999,0,35,"United-States"
83444,49,"Private","HS-grad",9,1,"Exec-managerial","6",1,"Y",0,0,40,"United-States"
239093,45,"Self-emp-not-inc","Some-college",10,6,"Exec-managerial","3",5,"Y",3137,0,40,"United-States"
151369,62,"State","HS-grad",9,5,"Craft-repair","6",1,"Y",0,0,40,"United-States"
56630,29,"Private","Assoc-voc",11,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
117095,49,"Private","HS-grad",9,4,"Machine-op-inspct","18",1,"N",0,0,40,"United-States"
189985,55,"Global","Some-college",10,1,"Adm-clerical","18",2,"N",0,0,40,"United-States"
34862,20,"?","Some-college",10,5,"?","12",5,"Y",0,0,72,"United-States"
126675,37,"Self-emp-inc","Bachelors",13,5,"Exec-managerial","12",1,"Y",0,0,40,"United-States"
199806,43,"Regional","Bachelors",13,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
57596,29,"Private","Some-college",10,1,"Adm-clerical","6",1,"N",0,0,40,"United-States"
103459,44,"Private","HS-grad",9,6,"Sales","24+",1,"N",0,0,40,"United-States"
282398,28,"Private","Some-college",10,4,"Tech-support","18",1,"Y",0,0,40,"United-States"
298841,38,"Private","Some-college",10,5,"Exec-managerial","6",1,"N",0,0,45,"United-States"
33300,45,"Private","Assoc-voc",11,6,"Sales","3",1,"Y",0,1977,50,"United-States"
306031,22,"?","Some-college",10,5,"?","12",1,"Y",0,0,40,"United-States"
306467,19,"Private","Some-college",10,5,"Other-service","12",1,"N",0,0,20,"United-States"
189888,20,"Private","12th",8,5,"Other-service","6",1,"Y",0,0,40,"United-States"
83861,60,"Private","HS-grad",9,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
117393,30,"Private","HS-grad",9,5,"Sales","6",1,"N",0,0,40,"United-States"
129934,22,"Private","Some-college",10,5,"Adm-clerical","6",4,"Y",0,0,40,"?"
179010,51,"Private","Some-college",10,1,"Sales","6",1,"N",0,0,60,"United-States"
375680,31,"Private","Bachelors",13,5,"Prof-specialty","18",2,"N",0,0,40,"?"
316101,48,"Private","HS-grad",9,1,"Exec-managerial","18",1,"N",0,0,40,"United-States"
293305,43,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,1887,40,"United-States"
175750,51,"State","HS-grad",9,1,"Transport-moving","18",2,"Y",0,0,40,"United-States"
121718,41,"Private","Assoc-voc",11,6,"Tech-support","3",1,"Y",0,1848,48,"United-States"
94931,62,"?","Assoc-voc",11,6,"?","3",1,"Y",3411,0,40,"United-States"
229272,50,"Regional","HS-grad",9,6,"Craft-repair","3",2,"Y",0,0,40,"United-States"
142828,46,"Private","HS-grad",9,6,"Sales","24+",1,"N",0,0,40,"United-States"
22743,54,"Private","Some-college",10,6,"Transport-moving","3",1,"Y",15024,0,60,"United-States"
76371,68,"Private","HS-grad",9,6,"Handlers-cleaners","3",1,"Y",0,0,45,"United-States"
216129,23,"Self-emp-not-inc","Assoc-acdm",12,5,"Craft-repair","6",1,"Y",0,0,30,"United-States"
107425,49,"Private","Masters",14,5,"Sales","6",1,"N",0,0,35,"United-States"
611029,24,"Private","10th",6,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
363032,30,"State","HS-grad",9,6,"Protective-serv","3",2,"Y",0,0,40,"United-States"
170020,38,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",3137,0,45,"United-States"
137900,34,"Private","HS-grad",9,5,"Sales","6",1,"N",0,0,35,"United-States"
322674,22,"Private","Some-college",10,5,"Exec-managerial","12",1,"Y",0,0,40,"United-States"
