"Age","Workclass","fnlwgt","Education","Education-Num","Marital Status","Occupation","Relationship","Race","Sex","Capital Gain","Capital Loss","Hours per week","Country","Income","Gender with Income","RowID","Census Year"
70,"Private",187891,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row29518",1994
64,"Private",218490,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",,,55,"United-States","above50K","Male-above50K","Row29558",1994
44,"Private",110908,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Wife","White","Female",,,25,"United-States","below50K","Female-below50K","Row29559",1994
41,"Private",46870,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row29595",1994
56,"Private",133819,"HS-grad",9,"Separated","Craft-repair","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row29652",1994
31,"Self-emp-inc",113530,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",,,45,"United-States","below50K","Male-below50K","Row29706",1994
81,,89391,"Prof-school",15,"Married-civ-spouse",,"Husband","White","Male",,,24,"United-States","above50K","Male-above50K","Row29724",1994
41,"Private",107584,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row29817",1994
25,"Private",230292,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row29825",1994
40,"Private",360884,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",,,50,"United-States","above50K","Female-above50K","Row29871",1994
46,"Private",336984,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",,,17,"United-States","below50K","Male-below50K","Row29885",1994
25,"Private",141876,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Male",,,45,,"below50K","Male-below50K","Row29888",1994
46,"Private",200734,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",,,35,"Trinadad&Tobago","below50K","Female-below50K","Row30017",1994
19,"Private",39756,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",,,15,"United-States","below50K","Female-below50K","Row30028",1994
71,"Self-emp-not-inc",322789,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","Amer-Indian-Eskimo","Male",,,35,"United-States","below50K","Male-below50K","Row30057",1994
54,"Private",425804,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",,,45,"United-States","above50K","Female-above50K","Row30078",1994
32,"Self-emp-not-inc",182926,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row30260",1994
30,"Private",110643,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",,,52,"United-States","below50K","Male-below50K","Row30262",1994
29,"Private",250967,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,48,"United-States","above50K","Male-above50K","Row30348",1994
69,"Private",197080,"12th",8,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row30363",1994
48,"Private",216999,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row30372",1994
39,"Private",48915,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row30393",1994
28,"Private",275116,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row30396",1994
51,"Private",84278,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,55,"United-States","above50K","Male-above50K","Row30420",1994
29,"Private",163265,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row30433",1994
39,,86551,"12th",8,"Married-civ-spouse",,"Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row30450",1994
43,"Local-gov",125461,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row30457",1994
33,"Self-emp-not-inc",99761,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",,,15,"United-States","below50K","Female-below50K","Row30465",1994
44,"Private",215304,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,45,"United-States","above50K","Male-above50K","Row30477",1994
46,"Private",295334,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row30485",1994
34,"Private",234537,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row30486",1994
29,"Self-emp-not-inc",128516,"Assoc-acdm",12,"Widowed","Sales","Unmarried","White","Female",,,40,"United-States","above50K","Female-above50K","Row30572",1994
17,"Private",27415,"11th",7,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",,,20,"United-States","below50K","Male-below50K","Row30579",1994
18,"Private",138557,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row30633",1994
47,"Private",168232,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row30639",1994
38,"Self-emp-not-inc",67317,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row30642",1994
24,"Private",29302,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",,,40,,"below50K","Female-below50K","Row30656",1994
21,"Private",187088,"Some-college",10,"Never-married","Adm-clerical","Own-child","Other","Female",,,20,"Cuba","below50K","Female-below50K","Row30743",1994
20,"Private",130840,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row30791",1994
26,"Private",160261,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",,,20,"India","below50K","Male-below50K","Row30871",1994
56,"Private",107165,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",,,18,"United-States","below50K","Male-below50K","Row30926",1994
33,"Private",229051,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",,,52,"United-States","below50K","Male-below50K","Row30944",1994
41,"Private",433989,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row30948",1994
19,,230874,"Some-college",10,"Never-married",,"Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row31193",1994
60,"Self-emp-inc",142494,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row31197",1994
50,"Federal-gov",111700,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",,,50,"United-States","below50K","Female-below50K","Row31224",1994
39,"Private",290321,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row31233",1994
49,"Private",277946,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row31252",1994
54,"Private",215990,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row31293",1994
26,"Private",173992,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,45,"United-States","above50K","Male-above50K","Row31391",1994
26,"Local-gov",30793,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",,,55,"United-States","above50K","Female-above50K","Row31401",1994
23,"Private",38707,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row31469",1994
47,"Self-emp-not-inc",33300,"Assoc-acdm",12,"Never-married","Farming-fishing","Other-relative","White","Male",,,45,"United-States","above50K","Male-above50K","Row31483",1994
40,"Private",311534,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row31542",1994
35,"Private",48779,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,35,"United-States","below50K","Male-below50K","Row31546",1994
33,"Private",97521,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row31549",1994
38,"Private",60135,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row31579",1994
27,"Private",278720,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,45,"United-States","above50K","Male-above50K","Row31581",1994
40,"Private",208277,"Some-college",10,"Never-married","Exec-managerial","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row31584",1994
34,"Local-gov",136331,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row31615",1994
39,"Private",176186,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row31648",1994
61,,203849,"Some-college",10,"Divorced",,"Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row31664",1994
64,,169917,"7th-8th",4,"Widowed",,"Not-in-family","White","Female",,,4,"United-States","below50K","Female-below50K","Row31668",1994
52,"Private",170562,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row31682",1994
34,"Private",143582,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",,,35,"Japan","below50K","Female-below50K","Row31757",1994
26,"Private",154571,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Asian-Pac-Islander","Male",,,45,"United-States","above50K","Male-above50K","Row31918",1994
62,"Self-emp-not-inc",26857,"7th-8th",4,"Widowed","Farming-fishing","Other-relative","White","Female",,,35,"United-States","below50K","Female-below50K","Row31941",1994
24,"Private",223515,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,45,"United-States","below50K","Male-below50K","Row32006",1994
31,"Private",60229,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row32010",1994
61,"Private",179743,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,20,"United-States","below50K","Male-below50K","Row32013",1994
53,"Private",120839,"12th",8,"Divorced","Farming-fishing","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row32023",1994
36,"State-gov",345712,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row32069",1994
26,"Private",385278,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",,,60,"United-States","below50K","Male-below50K","Row32104",1994
24,"Private",456367,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row32145",1994
51,"Federal-gov",223206,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",,,40,"Vietnam","above50K","Male-above50K","Row32203",1994
35,"Private",91839,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","Amer-Indian-Eskimo","Male",,,20,"United-States","above50K","Male-above50K","Row32249",1994
42,"Private",66118,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row32296",1994
63,,126540,"Some-college",10,"Divorced",,"Not-in-family","White","Female",,,5,"United-States","below50K","Female-below50K","Row32317",1994
37,"Private",328466,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,72,"Mexico","below50K","Male-below50K","Row32320",1994
31,"State-gov",110714,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",,,37,"United-States","below50K","Female-below50K","Row32325",1994
53,"Local-gov",186303,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row32400",1994
42,"Private",288154,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,89,"United-States","above50K","Male-above50K","Row32402",1994
25,"Private",390657,"Some-college",10,"Never-married","Other-service","Not-in-family","Black","Male",,,40,"United-States","below50K","Male-below50K","Row32442",1994
41,"Private",201495,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row32480",1994
27,"Private",177398,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",,,64,"United-States","below50K","Female-below50K","Row32520",1994
